intervention_idx,dose_original,factor,dose_new,rmse_factual,rmse_cf,true_effect_mean,pred_effect_mean,effect_error
28,5.4,0.8,4.32,6.727325587058288,14.501510675710376,16.13888888888889,10.376338590303643,5.762550298585246
28,5.4,1.2,6.48,6.727325587058288,2.496214097519446,-16.083333333333332,-11.347318801179961,4.736014532153371
28,5.4,1.5,8.100000000000001,6.727325587058288,11.046273504947777,-39.05555555555556,-26.681973257991814,12.373582297563743
29,6.1,0.5,3.05,1.8965068972597834,29.10374274441708,45.05555555555556,21.537621306724187,23.51793424883137
29,6.1,0.8,4.88,1.8965068972597834,7.625501825026381,17.444444444444443,12.569688498031509,4.874755946412934
29,6.1,1.2,7.319999999999999,1.8965068972597834,3.7098156636355415,-18.13888888888889,-17.411317810300474,0.7275710785884151
29,6.1,1.5,9.149999999999999,1.8965068972597834,14.725125141451278,-44.69444444444444,-44.047507488301065,0.646936956143378
30,5.6,0.5,2.8,5.236907790125824,27.413819770936684,42.55555555555556,25.849305013502665,16.706250542052892
30,5.6,0.8,4.4799999999999995,5.236907790125824,12.074542146155482,17.38888888888889,12.955038915049316,4.433849973839573
30,5.6,1.2,6.72,5.236907790125824,5.073261103229277,-15.972222222222221,-13.346149697016187,2.626072525206034
30,5.6,1.5,8.399999999999999,5.236907790125824,14.654958350081259,-39.55555555555556,-32.207384864835426,7.348170690720131
31,7.1,0.5,3.55,8.389647494974275,31.339784696875153,53.611111111111114,27.653393041593347,25.957718069517767
31,7.1,0.8,5.68,8.389647494974275,11.556256508290346,21.75,14.64581779603291,7.10418220396709
31,7.1,1.2,8.52,8.389647494974275,12.126895406455153,-21.305555555555557,-16.36404706816256,4.941508487392998
31,7.1,1.5,10.649999999999999,8.389647494974275,19.88178656822393,-47.52777777777778,-42.13121964580149,5.396558131976292
32,6.3,0.5,3.15,2.31449721369642,30.670621469445564,47.416666666666664,22.262619365786644,25.15404730088002
32,6.3,0.8,5.04,2.31449721369642,8.766200573554062,19.305555555555557,12.667348894786034,6.638206660769523
32,6.3,1.2,7.56,2.31449721369642,3.902050926556522,-17.5,-18.897399127659032,1.3973991276590318
32,6.3,1.5,9.45,2.31449721369642,15.997013412085671,-45.111111111111114,-48.3800747273622,3.268963616251085
33,4.6,0.5,2.3,6.9096831956956235,29.22492010726551,33.72222222222222,15.098351744738428,18.62387047748379
33,4.6,0.8,3.6799999999999997,6.9096831956956235,12.600776642019955,12.416666666666666,7.872858472273837,4.543808194392829
33,4.6,1.2,5.52,6.9096831956956235,2.489435428872899,-14.777777777777779,-11.756488472811705,3.021289304966073
33,4.6,1.5,6.8999999999999995,6.9096831956956235,4.291534549613578,-34.30555555555556,-30.246336933908424,4.059218621647133
34,7.3,0.5,3.65,2.808763755093642,37.80697419378321,53.72222222222222,21.34745841462471,32.37476380759751
34,7.3,0.8,5.84,2.808763755093642,9.474979484995865,21.27777777777778,13.893565159886629,7.38421261789115
34,7.3,1.2,8.76,2.808763755093642,4.03019356172818,-21.444444444444443,-21.71778708743855,0.2733426429941055
34,7.3,1.5,10.95,2.808763755093642,18.806783890362144,-53.916666666666664,-59.79617539402338,5.879508727356715
35,6.6,0.5,3.3,4.038467448135577,34.271645320931334,48.27777777777778,20.965509541365662,27.312268236412116
35,6.6,0.8,5.28,4.038467448135577,11.667094378055829,18.944444444444443,11.023223536973958,7.9212209074704845
35,6.6,1.2,7.919999999999999,4.038467448135577,11.467541907106623,-20.805555555555557,-13.652151418050563,7.153404137504994
35,6.6,1.5,9.899999999999999,4.038467448135577,25.87963118123103,-47.22222222222222,-32.75077975245488,14.47144246976734
36,5.8,0.5,2.9,3.623757970144502,30.22541837507297,43.97222222222222,21.904904482437,22.06731773978522
36,5.8,0.8,4.64,3.623757970144502,9.88390061202241,17.305555555555557,12.503663770910208,4.801891784645349
36,5.8,1.2,6.96,3.623757970144502,4.478529093166534,-16.944444444444443,-17.801448434502937,0.8570039900584945
36,5.8,1.5,8.7,3.623757970144502,12.48692129836572,-42.47222222222222,-45.653365519908675,3.1811432976864538
37,8.1,0.5,4.05,3.497389837195676,33.41510203026585,60.22222222222222,30.537049556759275,29.685172665462947
37,8.1,0.8,6.48,3.497389837195676,5.713281590454908,24.055555555555557,19.168137488546222,4.887418067009335
37,8.1,1.2,9.719999999999999,3.497389837195676,9.080622262187239,-24.833333333333332,-27.845137888025448,3.011804554692116
37,8.1,1.5,12.149999999999999,3.497389837195676,19.347218052347333,-53.833333333333336,-63.56669929670463,9.733365963371291
38,7.5,0.5,3.75,2.133208843974037,28.92858326184326,55.5,34.758354317687775,20.741645682312225
38,7.5,0.8,6.0,2.133208843974037,5.8621191527819585,21.555555555555557,20.64171006441401,0.9138454911415472
38,7.5,1.2,9.0,2.133208843974037,6.772203367056059,-22.52777777777778,-22.679502415044286,0.15172463726650776
38,7.5,1.5,11.25,2.133208843974037,19.536680454094128,-48.333333333333336,-53.1661453771875,4.832812043854162
39,6.3,0.5,3.15,3.2589465444163066,20.538463397145073,46.138888888888886,30.6121765977397,15.526712291149185
39,6.3,0.8,5.04,3.2589465444163066,3.0342061386598096,17.38888888888889,16.777461008989516,0.6114278798993737
39,6.3,1.2,7.56,3.2589465444163066,9.601019748588845,-20.86111111111111,-17.589907211691983,3.2712038994191275
39,6.3,1.5,9.45,3.2589465444163066,16.698464821671724,-44.583333333333336,-44.23498913902019,0.34834419431314245
